T	passed	raw_angle	angle	odomc_left_front	odomc_right_front	odomc_left_back	odomc_right_back	votol_front	votol_back	x	y	yaw	left_pole_detection	right_pole_detection	front_pole_detection	kerbs_coordinates	left_fc	right_fc	front_fc
0.1	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
0.2	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
0.3	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
0.4	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
0.5	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
0.7	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
0.8	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
0.9	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
1.0	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
1.1	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	0	0
1.2	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	4	4
1.3	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	7	7
1.4	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	10	10
1.5	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	13	13
1.6	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	16	16
1.8	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	20	19
1.9	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	22	21
2.0	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	25	25
2.1	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	28	28
2.2	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	32	31
2.3	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	34	34
2.4	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	38	37
2.5	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	40	40
2.6	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	43	42
2.7	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	45	45
2.8	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	48	48
2.9	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	51	50
3.0	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	53	53
3.1	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	56	56
3.2	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	59	59
3.4	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	64	64
3.4	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	64	64
3.6	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	70	70
3.8	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	73	73
3.9	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	76	76
4.0	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	80	79
4.1	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	82	82
4.2	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	86	85
4.3	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	88	88
4.4	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	92	91
4.5	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	94	94
4.7	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	98	97
4.8	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	100	100
4.9	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	103	103
5.0	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	106	106
5.1	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	109	109
5.2	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	112	111
5.3	0.0	14	0.02321000024676323	-5	-6	-8	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	115	115
5.4	0.0	13	0.021549999713897705	-5	-6	-7	-7	0	0	-0.21545042418318788	0.0	0.0	[]	[]	[]		0	118	118
5.5	0.0	13	0.021549999713897705	-4	-6	-7	-6	0	0	-0.19749622216792223	0.0	0.0	[]	[]	[]		0	121	121
5.6	0.0	13	0.021549999713897705	-4	-6	-7	-6	0	0	-0.1885191211602894	0.0	0.0	[]	[]	[]		0	124	124
5.8	0.0	12	0.019899999722838402	-4	-5	-7	-6	0	0	-0.17954202015265658	0.0	0.0	[]	[]	[]		0	127	127
5.9	0.0	12	0.019899999722838402	-4	-5	-6	-6	0	0	-0.17954202015265658	0.0	0.0	[]	[]	[]		0	130	130
6.0	0.0	11	0.018239999189972878	-3	-4	-6	-5	0	0	-0.15261071712975807	0.0	0.0	[]	[]	[]		0	134	133
6.1	0.0	11	0.018239999189972878	-3	-4	-6	-5	0	0	-0.14363361612212525	0.0	0.0	[]	[]	[]		0	136	136
6.2	0.0	10	0.016580000519752502	-2	-3	-5	-4	0	0	-0.13465651511449242	0.0	0.0	[]	[]	[]		0	139	139
6.3	0.0	9	0.014919999986886978	-2	-3	-4	-4	0	0	-0.1256794141068596	0.0	0.0	[]	[]	[]		0	142	142
6.4	0.0	9	0.014919999986886978	-1	-2	-4	-3	0	0	-0.09874811108396109	0.0	0.0	[]	[]	[]		0	146	145
6.5	0.0	8	0.013260000385344028	0	-2	-3	-3	0	0	-0.08977101007632826	0.0	0.0	[]	[]	[]		0	148	148
6.7	0.0	7	0.011610000394284725	0	-1	-2	-2	0	0	-0.06283970705342976	0.0	0.0	[]	[]	[]		0	151	151
6.8	0.0	7	0.011610000394284725	1	0	-2	-1	0	0	-0.03590840403053125	0.0	0.0	[]	[]	[]		0	154	154
6.9	0.0	6	0.009949999861419201	2	1	-1	0	0	0	-0.00897710100763275	0.0	0.0	[]	[]	[]		0	157	157
7.0	0.0	5	0.008290000259876251	3	1	0	1	0	0	0.017954202015265753	0.0	0.0	[]	[]	[]		0	160	160
7.1	0.0	5	0.008290000259876251	4	2	1	1	0	0	0.044885505038164256	0.0	0.0	[]	[]	[]		0	163	163
7.2	0.0	4	0.006630000192672014	4	3	2	2	0	0	0.07181680806106276	0.0	0.0	[]	[]	[]		0	166	165
7.3	0.0	3	0.004970000125467777	6	5	3	4	0	0	0.11670231309922693	0.0	0.0	[]	[]	[]		0	169	169
7.4	0.0	3	0.004970000125467777	7	5	4	4	0	0	0.15261071712975827	0.0	0.0	[]	[]	[]		0	172	172
7.5	0.0	2	0.0033199999015778303	8	7	6	6	0	0	0.1885191211602896	0.0	0.0	[]	[]	[]		0	175	175
7.6	0.0	1	0.0016599999507889152	9	8	7	7	0	0	0.22442752519082093	0.0	0.0	[]	[]	[]		0	178	178
7.8	0.1	1	0.0016599999507889152	10	9	8	8	0	0	0.27829013123661794	0.0	0.0	[]	[]	[]		0	182	181
7.9	0.1	0	0.0	11	10	9	9	0	0	0.2962443332518836	0.0	0.0	[]	[]	[]		0	184	184
8.0	0.2	0	0.0	13	12	11	11	0	0	0.3501069392976806	0.0	0.0	[]	[]	[]		0	187	187
8.1	0.2	0	0.0	14	13	12	12	0	0	0.3949924443358448	0.0	0.0	[]	[]	[]		0	190	190
8.2	0.2	0	0.0	16	15	14	14	0	0	0.4309008483663761	0.0	0.0	[]	[ [ 17.6640625,297.5625,34.921875,421.875,0.451416015625,0.0 ] ]	[]		0	193	193
8.3	0.2	-1	-0.0016599999507889152	17	16	15	15	0	0	0.4757863534045403	0.0	0.0	[]	[ [ 20.9375,293.3125,41.375,422.375,0.59375,0.0 ] ]	[]		0	196	195
8.4	0.2	-1	-0.0016599999507889152	19	18	16	16	0	0	0.5116947574350716	0.0	0.0	[]	[ [ 41.125,273.9375,75.625,460.125,0.68505859375,0.0 ] ]	[]		0	199	199
8.5	0.3	-1	-0.0016599999507889152	20	19	18	18	0	0	0.5655573634808686	0.0	0.0	[]	[ [ 53.734375,282.875,99.28125,456.25,0.857421875,0.0 ]  [ 42.9375,204.5625,83.875,386.875,0.779296875,0.0 ] ]	[]		0	202	202
8.7	0.4	-2	-0.0033199999015778303	22	21	20	20	0	0	0.6194199695266656	0.0	0.0	[]	[ [ 75.203125,273.3125,123.09375,460.375,0.7177734375,0.0 ]  [ 61.1875,211.6875,108.125,399.625,0.544921875,0.0 ] ]	[]		0	206	205
8.8	0.5	-2	-0.0033199999015778303	24	22	21	21	0	0	0.6732825755724625	0.0	0.0	[]	[ [ 90.140625,290.625,120.21875,476.75,0.72265625,0.0 ]  [ 75.15625,212.0,128.1875,403.0,0.56982421875,0.0 ] ]	[]		0	208	208
8.9	0.6	-2	-0.0033199999015778303	25	24	23	23	0	0	0.7271451816182595	0.0	0.0	[]	[ [ 114.34375,274.0625,114.3125,450.875,0.6611328125,0.0 ]  [ 100.75,209.25,123.5,400.0,0.4560546875,0.0 ] ]	[]		0	211	210
9.0	0.7	-2	-0.0033199999015778303	27	26	24	25	0	0	0.7989619896793221	0.0	0.0	[]	[ [ 142.5,283.25,106.5,448.5,0.59716796875,0.0 ] ]	[]		0	213	213
9.1	0.7	-3	-0.004970000125467777	29	28	26	26	0	0	0.8348703937098534	0.0	0.0	[]	[ [ 169.75,277.5,114.0,472.0,0.529296875,0.0 ] ]	[]		0	216	216
9.2	0.8	-3	-0.004970000125467777	30	29	28	28	0	0	0.906687201770916	0.0	0.0	[]	[]	[]		0	219	218
9.3	0.9	-3	-0.004970000125467777	32	31	29	29	0	0	0.960549807816713	0.0	0.0	[]	[ [ 213.5,272.5,118.0,456.5,0.6494140625,0.0 ] ]	[]		0	222	221
9.4	1.0	-3	-0.004970000125467777	34	33	31	31	0	0	1.0323666158777756	0.0	0.0	[]	[ [ 240.75,271.0,115.5,462.5,0.7216796875,0.0 ] ]	[]		0	225	224
9.5	1.1	-3	-0.004970000125467777	36	35	33	33	0	0	1.0862292219235725	0.0	0.0	[]	[]	[]		0	227	227
9.7	1.3	-3	-0.004970000125467777	39	38	37	37	0	0	1.2298628380456977	0.0	0.0	[]	[]	[]		0	232	232
9.8	1.4	-3	-0.004970000125467777	42	41	40	40	0	0	1.3016796461067603	0.0	0.0	[]	[ [ 273.5,344.25,109.5,379.5,0.4716796875,0.0 ] ]	[]		0	236	235
9.9	1.5	-3	-0.004970000125467777	44	43	41	41	0	0	1.373496454167823	0.0	0.0	[]	[]	[]		0	238	238
10.0	1.6	-3	-0.004970000125467777	46	45	44	44	0	0	1.4363361612212528	0.0	0.0	[]	[]	[]		0	241	241
10.1	1.7	-3	-0.004970000125467777	48	47	45	46	0	0	1.4991758682746827	0.0	0.0	[]	[]	[]		0	244	244
10.2	1.8	-3	-0.004970000125467777	51	50	48	49	0	0	1.588946878351011	0.0	0.0	[]	[ [ 401.25,271.6875,127.5,458.625,0.494140625,0.0 ] ]	[]		0	247	247
10.3	1.9	-3	-0.004970000125467777	53	52	50	51	0	0	1.6607636864120736	0.0	0.0	[]	[ [ 435.0,264.5,121.0,450.0,0.56787109375,0.0 ] ]	[]		0	250	250
10.5	2.0	-3	-0.004970000125467777	56	55	54	54	0	0	1.7415575954807692	0.0	0.0	[]	[]	[]		0	253	253
10.6	2.1	-3	-0.004970000125467777	58	57	55	56	0	0	1.8313286055570974	0.0	0.0	[]	[ [ 499.125,264.6875,115.75,450.625,0.630859375,0.0 ] ]	[]		0	256	255
10.7	2.2	-3	-0.004970000125467777	61	60	58	59	0	0	1.8851912116028944	0.0	0.0	[]	[]	[]		0	259	259
10.8	2.3	-3	-0.004970000125467777	63	63	61	61	0	0	1.9839393226868556	0.0	0.0	[]	[]	[]		0	262	262
10.9	2.4	-2	-0.0033199999015778303	66	65	64	64	0	0	2.0826874337708166	0.0	0.0	[]	[ [ 629.0,264.9375,107.0,460.125,0.533203125,0.0 ] ]	[]		0	266	265
11.0	2.5	-2	-0.0033199999015778303	68	68	66	66	0	0	2.154504241831879	0.0	0.0	[]	[ [ 659.0,275.25,112.0,470.5,0.5341796875,0.0 ] ]	[]		0	268	267
11.1	2.6	-2	-0.0033199999015778303	72	71	70	70	0	0	2.2532523529158404	0.0	0.0	[]	[]	[]		0	271	271
11.2	2.7	-2	-0.0033199999015778303	74	73	72	72	0	0	2.343023362992169	0.0	0.0	[]	[]	[]		0	274	274
11.4	2.8	-2	-0.0033199999015778303	77	77	75	75	0	0	2.44177147407613	0.0	0.0	[]	[]	[]		0	278	277
11.5	2.9	-1	-0.0016599999507889152	80	80	78	78	0	0	2.5315424841524585	0.0	0.0	[]	[]	[]		0	280	280
11.6	3.0	-1	-0.0016599999507889152	84	83	81	82	0	0	2.621313494228787	0.0	0.0	[]	[]	[]		0	283	283
11.7	3.1	-1	-0.0016599999507889152	86	85	83	84	0	0	2.720061605312748	0.0	0.0	[]	[]	[]		0	286	285
11.8	3.2	-1	-0.0016599999507889152	90	89	87	88	0	0	2.8008555143814435	0.0	0.0	[]	[]	[]		0	289	289
